seed,eps,template,x0_radius,s_A,N,id_feasible,sX,id_time,coverage,coverage_train,encl,mu_sum,lp_feasible,lambda_min
4023,0.2,random,0.5,3,30,True,0.0008505569028131174,0.07515207600226859,0.5,1.0,0.1382576148099373,0.41600327520312397,True,0.24609375
4046,0.2,random,0.5,3,30,True,0.005038163701543244,0.08229585699882591,0.5,1.0,0.15477394014561985,0.6826850863413325,True,0.28125
4069,0.2,random,0.5,3,30,True,0.018169981275216733,0.0778560370017658,0.225,0.9666666666666667,0.13968711494691077,0.4232831149500933,True,0.3671875
4092,0.2,random,0.5,3,30,True,4.523338717250777e-05,0.0765961260003678,0.5,1.0,0.12530185119142806,0.4455851931040199,True,0.23828125
4115,0.2,random,0.5,3,30,True,0.0014663251143057065,0.07050590599828865,0.225,1.0,0.10288047649549603,0.42850662564387915,True,0.16796875
4138,0.2,random,0.5,3,30,True,0.007284099276982903,0.07991693000076339,0.375,1.0,0.1907519169113731,0.7383363571686173,True,0.36328125
4161,0.2,random,0.5,3,30,True,0.005096461275447894,0.0660228479973739,0.475,1.0,0.16971966180891954,0.5184015494890873,True,0.27734375
4000,0.2,pca,0.5,3,30,True,0.007441422344152952,0.12258777899842244,0.2,1.0,0.15223759445020485,0.2224206693777954,True,0.40234375
4023,0.2,pca,0.5,3,30,True,0.0014248263439015237,0.13837209199846257,0.3,1.0,0.14650459226282123,0.17402386314393745,True,0.44140625
4046,0.2,pca,0.5,3,30,True,0.009030037171057975,0.11668181300046854,0.375,0.9666666666666667,0.18532113293431068,0.48468686759639235,True,0.484375
4069,0.2,pca,0.5,3,30,True,0.005204817824959636,0.07190828399689053,0.35,1.0,0.22915827716212744,0.5886110450392514,True,0.703125
4092,0.2,pca,0.5,3,30,True,0.00795213127303681,0.0775512219988741,0.3,1.0,0.12146759398055831,0.13186544679170373,True,0.3828125
4115,0.2,pca,0.5,3,30,True,0.0034735569453215416,0.07876112099984311,0.475,1.0,0.13058848340532797,0.12484482199701775,True,0.4609375
4138,0.2,pca,0.5,3,30,True,0.01437181197418932,0.07824878800238366,0.325,1.0,0.12107732594506823,0.15866704234179937,True,0.34765625
4161,0.2,pca,0.5,3,30,True,0.00014281897539724666,0.10724987200228497,0.325,0.9666666666666667,0.16251091699323075,0.3221214724866341,True,0.37890625
4000,0.4,entry,0.5,9,30,True,0.0,0.10210809600175708,0.5,0.9666666666666667,0.07381469055082154,0.21875279029700462,True,0.046875
4023,0.4,entry,0.5,9,30,True,0.0004661418604265889,0.11715942500086385,0.5,1.0,0.10399374521611252,0.35742315135015007,True,0.1171875
4046,0.4,entry,0.5,9,30,True,0.0012290968178707664,0.11429443700035335,0.5,1.0,0.0590654176489596,0.2526532521593777,True,0.1015625
4069,0.4,entry,0.5,9,30,True,0.00529017964144582,0.1132821690007404,0.4,1.0,0.06948785635686708,0.24489134093791992,True,0.171875
4092,0.4,entry,0.5,9,30,True,0.0,0.14939804300229298,0.725,1.0,0.07743788548930289,0.2707294054810769,True,0.08203125
4115,0.4,entry,0.5,9,30,True,0.0,0.097217679998721,0.425,1.0,0.07022084666007948,0.28089825856121053,True,0.06640625
4138,0.4,entry,0.5,9,30,True,0.0010040868321567204,0.09476233000168577,0.6,1.0,0.07319510009661284,0.21246426175351357,True,0.1171875
4161,0.4,entry,0.5,9,30,True,0.0006540652907204633,0.08104023900159518,0.6,1.0,0.08527719425800093,0.2390908669370521,True,0.140625
