seed,alpha,N,method,lam,lp_feasible,rho,lp_time,gamma,cl_violation,cl_worst_residual
5448,5.0,30,ICM-noSI,1.0,True,0.240810827687227,0.008106768998914049,1.0,,
5448,5.0,30,ICM,0.7,False,,,1.0,,
5448,5.0,30,ICM,0.75,False,,,1.0,,
5448,5.0,30,ICM,0.8,False,,,1.0,,
5448,5.0,30,ICM,0.85,False,,,1.0,,
5448,5.0,30,ICM,0.9,False,,,1.0,,
5448,5.0,30,ICM,0.95,False,,,1.0,,
5448,5.0,30,ICM,1.0,False,,,1.0,,
5465,5.0,30,DCM,0.7,False,,,1.0,,
5465,5.0,30,DCM,0.75,False,,,1.0,,
5465,5.0,30,DCM,0.8,False,,,1.0,,
5465,5.0,30,DCM,0.85,False,,,1.0,,
5465,5.0,30,DCM,0.9,False,,,1.0,,
5465,5.0,30,DCM,0.95,False,,,1.0,,
5465,5.0,30,DCM,1.0,False,,,1.0,,
5465,5.0,30,ICM-noSI,0.7,True,0.6378677330993981,0.00981967900042946,1.0,,
5465,5.0,30,ICM-noSI,0.75,True,0.5850498908542332,0.009457782000026782,1.0,,
5465,5.0,30,ICM-noSI,0.8,True,0.532232043016838,0.009059704001629143,1.0,,
5465,5.0,30,ICM-noSI,0.85,True,0.4794142037933717,0.008750745000725146,1.0,,
5465,5.0,30,ICM-noSI,0.9,True,0.42659635440829224,0.008628211999166524,1.0,0.0,-0.37220219688171563
5465,5.0,30,ICM-noSI,0.95,True,0.37377850456315254,0.009082820999537944,1.0,,
5465,5.0,30,ICM-noSI,1.0,True,0.32096066280590746,0.008733683000173187,1.0,,
5465,5.0,30,ICM,0.7,True,0.6315284928309584,0.008720014000573428,1.0,,
5465,5.0,30,ICM,0.75,True,0.5772980562001481,0.008612996000010753,1.0,,
5465,5.0,30,ICM,0.8,True,0.5230676234075928,0.008902720001060516,1.0,,
5465,5.0,30,ICM,0.85,True,0.4688371853695675,0.008750107999730972,1.0,,
5465,5.0,30,ICM,0.9,True,0.41460675640420575,0.008624585001598462,1.0,0.0,-0.41250809277549383
5465,5.0,30,ICM,0.95,True,0.36037632071302345,0.008934315999795217,1.0,,
5465,5.0,30,ICM,1.0,True,0.30614588302853973,0.008735084998988896,1.0,,
5482,5.0,30,DCM,0.7,False,,,1.0,,
5482,5.0,30,DCM,0.75,False,,,1.0,,
5482,5.0,30,DCM,0.8,False,,,1.0,,
5482,5.0,30,DCM,0.85,False,,,1.0,,
5482,5.0,30,DCM,0.9,False,,,1.0,,
5482,5.0,30,DCM,0.95,False,,,1.0,,
5482,5.0,30,DCM,1.0,False,,,1.0,,
5482,5.0,30,ICM-noSI,0.7,True,0.6371963743769926,0.010033622000264586,1.0,,
5482,5.0,30,ICM-noSI,0.75,True,0.5839922504710944,0.0091012459997728,1.0,,
5482,5.0,30,ICM-noSI,0.8,True,0.5307881263936397,0.008551568000257248,1.0,,
5482,5.0,30,ICM-noSI,0.85,True,0.47758400250002975,0.008536649998859502,1.0,,
5482,5.0,30,ICM-noSI,0.9,True,0.4243798783385674,0.008723159999135532,1.0,0.0,-0.37450901241322687
5482,5.0,30,ICM-noSI,0.95,True,0.37117574485371957,0.009043465999639011,1.0,,
5482,5.0,30,ICM-noSI,1.0,True,0.3179716293024793,0.009735562998685054,1.0,,
5482,5.0,30,ICM,0.7,False,,,1.0,,
5482,5.0,30,ICM,0.75,False,,,1.0,,
5482,5.0,30,ICM,0.8,False,,,1.0,,
5482,5.0,30,ICM,0.85,False,,,1.0,,
5482,5.0,30,ICM,0.9,False,,,1.0,,
5482,5.0,30,ICM,0.95,False,,,1.0,,
5482,5.0,30,ICM,1.0,False,,,1.0,,
5499,5.0,30,DCM,0.7,False,,,1.0,,
5499,5.0,30,DCM,0.75,False,,,1.0,,
5499,5.0,30,DCM,0.8,False,,,1.0,,
5499,5.0,30,DCM,0.85,False,,,1.0,,
5499,5.0,30,DCM,0.9,False,,,1.0,,
5499,5.0,30,DCM,0.95,False,,,1.0,,
5499,5.0,30,DCM,1.0,False,,,1.0,,
5499,5.0,30,ICM-noSI,0.7,True,0.5303362644849154,0.008102396001049783,1.0,,
5499,5.0,30,ICM-noSI,0.75,True,0.477535925201545,0.008702421999259968,1.0,,
5499,5.0,30,ICM-noSI,0.8,True,0.424735585873968,0.008946864001700305,1.0,,
5499,5.0,30,ICM-noSI,0.85,True,0.37193524642020054,0.008305018998726155,1.0,,
5499,5.0,30,ICM-noSI,0.9,True,0.31913490709425996,0.008398846999625675,1.0,0.0,-0.3408804529523253
5499,5.0,30,ICM-noSI,0.95,True,0.2663345678007141,0.008631261000118684,1.0,,
5499,5.0,30,ICM-noSI,1.0,True,0.21365386504936748,0.008260831998995855,1.0,,
5499,5.0,30,ICM,0.7,True,0.5774932322187752,0.008619259999250062,1.0,,
5499,5.0,30,ICM,0.75,True,0.5185748217677327,0.008897187999536982,1.0,,
5499,5.0,30,ICM,0.8,True,0.45965641103887594,0.008618387999376864,1.0,,
5499,5.0,30,ICM,0.85,True,0.4007380015388606,0.008427660999586806,1.0,,
5499,5.0,30,ICM,0.9,True,0.34181959266518097,0.008423667999522877,1.0,0.0,-0.34007153681320457
5499,5.0,30,ICM,0.95,True,0.28290118151661453,0.008287843000289286,1.0,,
5499,5.0,30,ICM,1.0,True,0.22398277133498312,0.008523783000782714,1.0,,
5516,5.0,30,DCM,0.7,False,,,1.0,,
5516,5.0,30,DCM,0.75,False,,,1.0,,
5516,5.0,30,DCM,0.8,False,,,1.0,,
5516,5.0,30,DCM,0.85,False,,,1.0,,
5516,5.0,30,DCM,0.9,False,,,1.0,,
5516,5.0,30,DCM,0.95,False,,,1.0,,
5516,5.0,30,DCM,1.0,False,,,1.0,,
5516,5.0,30,ICM-noSI,0.7,True,0.5600698912511695,0.008575388999815914,1.0,,
5516,5.0,30,ICM-noSI,0.75,True,0.5157726984493312,0.008576471000196761,1.0,,
5516,5.0,30,ICM-noSI,0.8,True,0.47147550490415896,0.009079700999791385,1.0,,
5516,5.0,30,ICM-noSI,0.85,True,0.42717831121065486,0.00903478200052632,1.0,,
5516,5.0,30,ICM-noSI,0.9,True,0.3828811172749463,0.008706032000191044,1.0,0.0,-0.34258961411257227
5516,5.0,30,ICM-noSI,0.95,True,0.33858392311926205,0.00880395599961048,1.0,,
5516,5.0,30,ICM-noSI,1.0,True,0.29428672842886244,0.00852872399991611,1.0,,
5516,5.0,30,ICM,0.7,True,0.5010961172674667,0.008142852000673884,1.0,,
5516,5.0,30,ICM,0.75,True,0.4532349672010194,0.00835313999959908,1.0,,
5516,5.0,30,ICM,0.8,True,0.4053738175092934,0.008077337999566225,1.0,,
5516,5.0,30,ICM,0.85,True,0.35751266759351336,0.008025752000321518,1.0,,
5516,5.0,30,ICM,0.9,True,0.30965151565288546,0.008673534999616095,1.0,0.0,-0.28145280219370195
5516,5.0,30,ICM,0.95,True,0.26179036377044285,0.008608640999227646,1.0,,
5516,5.0,30,ICM,1.0,True,0.2139292222495216,0.008206749000237323,1.0,,
5533,5.0,30,DCM,0.7,False,,,1.0,,
5533,5.0,30,DCM,0.75,False,,,1.0,,
5533,5.0,30,DCM,0.8,False,,,1.0,,
5533,5.0,30,DCM,0.85,False,,,1.0,,
5533,5.0,30,DCM,0.9,False,,,1.0,,
5533,5.0,30,DCM,0.95,False,,,1.0,,
5533,5.0,30,DCM,1.0,False,,,1.0,,
5533,5.0,30,ICM-noSI,0.7,True,0.524109815941708,0.0081226530001004,1.0,,
5533,5.0,30,ICM-noSI,0.75,True,0.46992710123749276,0.008041115999731119,1.0,,
5533,5.0,30,ICM-noSI,0.8,True,0.4157443923285936,0.008570866000809474,1.0,,
5533,5.0,30,ICM-noSI,0.85,True,0.36156168949574097,0.008275723001133883,1.0,,
5533,5.0,30,ICM-noSI,0.9,True,0.30737896121806124,0.008157655000104569,1.0,0.0,-0.3345702159104972
5533,5.0,30,ICM-noSI,0.95,True,0.2531962605812295,0.008730175000891904,1.0,,
5533,5.0,30,ICM-noSI,1.0,True,0.20009327678568412,0.00863158799984376,1.0,,
5533,5.0,30,ICM,0.7,True,0.5886714309352578,0.00883174399859854,1.0,,
5533,5.0,30,ICM,0.75,True,0.529951525552446,0.008890962000805303,1.0,,
5533,5.0,30,ICM,0.8,True,0.4712316182597719,0.008531452000170248,1.0,,
5533,5.0,30,ICM,0.85,True,0.4125117107577461,0.008439543998974841,1.0,,
5533,5.0,30,ICM,0.9,True,0.35379180601520954,0.008574817999033257,1.0,0.0,-0.41549476271545893
5533,5.0,30,ICM,0.95,True,0.295071902245708,0.00849885099887615,1.0,,
5533,5.0,30,ICM,1.0,True,0.23635199612383953,0.008343142999365227,1.0,,
1070,1.0,10,DCM,0.7,True,0.5238465996372562,0.008594794000600814,8.0,,
1070,1.0,10,DCM,0.75,True,0.47351544677752744,0.008463703999950667,8.0,,
1070,1.0,10,DCM,0.8,True,0.4231842944489359,0.008140527999785263,8.0,,
1070,1.0,10,DCM,0.85,True,0.37285314213804377,0.008248942998761777,8.0,,
1070,1.0,10,DCM,0.9,True,0.32252198533017806,0.008190163000108441,8.0,0.0,-0.326885541214602
1070,1.0,10,DCM,0.95,True,0.27219083634515623,0.008193411998945521,8.0,,
1070,1.0,10,DCM,1.0,True,0.22280413165078475,0.00860476399975596,8.0,,
1070,1.0,10,ICM-noSI,0.7,True,0.5238508881860687,0.009054730000570999,8.0,,
1070,1.0,10,ICM-noSI,0.75,True,0.4735322179701394,0.010378133001722745,8.0,,
1070,1.0,10,ICM-noSI,0.8,True,0.42321356483652633,0.011558223999600159,8.0,,
1070,1.0,10,ICM-noSI,0.85,True,0.372894897101151,0.011454240999228205,8.0,,
1070,1.0,10,ICM-noSI,0.9,True,0.3225762292958217,0.011047541998777888,8.0,0.0,-0.3264345838071502
1070,1.0,10,ICM-noSI,0.95,True,0.27225756100321896,0.009677883999756887,8.0,,
1070,1.0,10,ICM-noSI,1.0,True,0.2228784244948927,0.009294011999372742,8.0,,
1070,1.0,10,ICM,0.7,True,0.5208104436793125,0.009343486999568995,8.0,,
1070,1.0,10,ICM,0.75,True,0.4708136698089756,0.008941186999436468,8.0,,
1070,1.0,10,ICM,0.8,True,0.42081688591864785,0.009093231999941054,8.0,,
1070,1.0,10,ICM,0.85,True,0.37082012177459955,0.009101104998990195,8.0,,
1070,1.0,10,ICM,0.9,True,0.3208233454234883,0.009131445000093663,8.0,0.0,-0.363358915977117
1070,1.0,10,ICM,0.95,True,0.2708265662509124,0.008914527999877464,8.0,,
1070,1.0,10,ICM,1.0,True,0.22082979997508825,0.008679647000462865,8.0,,
1087,1.0,10,DCM,0.7,True,0.5202092242741608,0.008569805999286473,8.0,,
1087,1.0,10,DCM,0.75,True,0.4712380241804094,0.008598469999924419,8.0,,
1087,1.0,10,DCM,0.8,True,0.4222668238918688,0.008620563001386472,8.0,,
1087,1.0,10,DCM,0.85,True,0.3732956231629282,0.008282688000690541,8.0,,
1087,1.0,10,DCM,0.9,True,0.3243244197059734,0.008344312000190257,8.0,0.0,-0.319688722180686
1087,1.0,10,DCM,0.95,True,0.2753532239241865,0.009210714999426273,8.0,,
1087,1.0,10,DCM,1.0,True,0.2263820234925964,0.008680576000188012,8.0,,
1087,1.0,10,ICM-noSI,0.7,True,0.5198208194379679,0.008674503000293043,8.0,,
1087,1.0,10,ICM-noSI,0.75,True,0.4708740091713183,0.008532699001079891,8.0,,
1087,1.0,10,ICM-noSI,0.8,True,0.4219271988182692,0.008412560999204288,8.0,,
1087,1.0,10,ICM-noSI,0.85,True,0.37298038811117057,0.008554872998502105,8.0,,
1087,1.0,10,ICM-noSI,0.9,True,0.3240335752623011,0.008563876999687636,8.0,0.0,-0.3194203305056761
1087,1.0,10,ICM-noSI,0.95,True,0.27508676818670774,0.00842817400007334,8.0,,
1087,1.0,10,ICM-noSI,1.0,True,0.22613995762947164,0.008462619998681475,8.0,,
1087,1.0,10,ICM,0.7,True,0.5162285194789149,0.008866420999765978,8.0,,
1087,1.0,10,ICM,0.75,True,0.4664123804000362,0.008518571999957203,8.0,,
1087,1.0,10,ICM,0.8,True,0.416596239923188,0.008942373000536463,8.0,,
1087,1.0,10,ICM,0.85,True,0.3667800971432683,0.008824522999930196,8.0,,
1087,1.0,10,ICM,0.9,True,0.3169639531189245,0.009222300999681465,8.0,0.0,-0.3143207299524119
1087,1.0,10,ICM,0.95,True,0.26714780975570046,0.008998844999950961,8.0,,
1087,1.0,10,ICM,1.0,True,0.21733167448782675,0.00927526899977238,8.0,,
1104,1.0,10,DCM,0.7,True,0.48705377498673663,0.00842421800007287,8.0,,
1104,1.0,10,DCM,0.75,True,0.4352252626162463,0.00855444599983457,8.0,,
1104,1.0,10,DCM,0.8,True,0.3833967526486552,0.00881833200037363,8.0,,
1104,1.0,10,DCM,0.85,True,0.3315682575296644,0.00863794399992912,8.0,,
1104,1.0,10,DCM,0.9,True,0.28002296656049686,0.008561488000850659,8.0,0.0,-0.24569519203885293
1104,1.0,10,DCM,0.95,True,0.22992774405435198,0.008649744999274844,8.0,,
1104,1.0,10,DCM,1.0,True,0.180888656477897,0.00834776800002146,8.0,,
1104,1.0,10,ICM-noSI,0.7,True,0.4948909385071801,0.008320951999849058,8.0,,
1104,1.0,10,ICM-noSI,0.75,True,0.4433048692927156,0.008743721999053378,8.0,,
1104,1.0,10,ICM-noSI,0.8,True,0.39171879109179264,0.008635830999992322,8.0,,
1104,1.0,10,ICM-noSI,0.85,True,0.3401327129097024,0.00866518299881136,8.0,,
1104,1.0,10,ICM-noSI,0.9,True,0.2886708727915702,0.00871470899983251,8.0,0.0,-0.2386691926846154
1104,1.0,10,ICM-noSI,0.95,True,0.2386258547082291,0.008894865999536705,8.0,,
1104,1.0,10,ICM-noSI,1.0,True,0.18942425732018803,0.008557873999961885,8.0,,
1104,1.0,10,ICM,0.7,True,0.5189768552535495,0.009101745001316885,8.0,,
1104,1.0,10,ICM,0.75,True,0.46891485287145085,0.009079606999875978,8.0,,
1104,1.0,10,ICM,0.8,True,0.4188528399088348,0.008553040999686345,8.0,,
1104,1.0,10,ICM,0.85,True,0.3687908240079271,0.008900876000552671,8.0,,
1104,1.0,10,ICM,0.9,True,0.3187288180529562,0.008686306000527111,8.0,0.0,-0.24989640519222545
1104,1.0,10,ICM,0.95,True,0.2686668411641592,0.008499291001498932,8.0,,
1104,1.0,10,ICM,1.0,True,0.2186048802335232,0.008287638998808688,8.0,,
1121,1.0,10,DCM,0.7,True,0.5295618006729541,0.008654131999719539,8.0,,
1121,1.0,10,DCM,0.75,True,0.47855109391184614,0.00844370400045591,8.0,,
1121,1.0,10,DCM,0.8,True,0.42754039491938506,0.008386146999328048,8.0,,
1121,1.0,10,DCM,0.85,True,0.37652969032343125,0.008513329999914276,8.0,,
1121,1.0,10,DCM,0.9,True,0.3255189857124995,0.008690677001141012,8.0,0.0,-0.2831968161194398
1121,1.0,10,DCM,0.95,True,0.2749099995215138,0.008657565000248724,8.0,,
1121,1.0,10,DCM,1.0,True,0.22624176863628212,0.008973912999863387,8.0,,
1121,1.0,10,ICM-noSI,0.7,True,0.5307896485122684,0.008723426999495132,8.0,,
1121,1.0,10,ICM-noSI,0.75,True,0.47976589646359374,0.008576899001127458,8.0,,
1121,1.0,10,ICM-noSI,0.8,True,0.4287421386824499,0.008232219999626977,8.0,,
1121,1.0,10,ICM-noSI,0.85,True,0.37771839337270474,0.008182399998986511,8.0,,
1121,1.0,10,ICM-noSI,0.9,True,0.32669463967060697,0.008612266999989515,8.0,0.0,-0.2828026250402763
1121,1.0,10,ICM-noSI,0.95,True,0.27605235455187366,0.008324311000251328,8.0,,
1121,1.0,10,ICM-noSI,1.0,True,0.22737957550547808,0.008953025999289821,8.0,,
1121,1.0,10,ICM,0.7,True,0.5170745720898058,0.00858495900138223,8.0,,
1121,1.0,10,ICM,0.75,True,0.466993439024565,0.008110238000881509,8.0,,
1121,1.0,10,ICM,0.8,True,0.4169123218517417,0.00849338800071564,8.0,,
1121,1.0,10,ICM,0.85,True,0.3668311966765567,0.00900926499889465,8.0,,
1121,1.0,10,ICM,0.9,True,0.316750061816196,0.009187485000438755,8.0,0.0,-0.2933931553522151
1121,1.0,10,ICM,0.95,True,0.2666689950555865,0.009131136999712908,8.0,,
1121,1.0,10,ICM,1.0,True,0.21658801567364364,0.008588188000430819,8.0,,
1138,1.0,10,DCM,0.7,True,0.5171060253001514,0.010012832999564125,8.0,,
1138,1.0,10,DCM,0.75,True,0.4677716150765461,0.010100487999807228,8.0,,
1138,1.0,10,DCM,0.8,True,0.4184372049308681,0.009693586000139476,8.0,,
1138,1.0,10,DCM,0.85,True,0.3691027943870403,0.008759297999858973,8.0,,
1138,1.0,10,DCM,0.9,True,0.31976837974116884,0.008682608999151853,8.0,0.0,-0.3192300177831029
1138,1.0,10,DCM,0.95,True,0.27057253107019125,0.008216791999075213,8.0,,
1138,1.0,10,DCM,1.0,True,0.22144269920339452,0.008210995998524595,8.0,,
1138,1.0,10,ICM-noSI,0.7,True,0.5140497095841227,0.009108189000471612,8.0,,
1138,1.0,10,ICM-noSI,0.75,True,0.46461321187018684,0.00861784699918644,8.0,,
1138,1.0,10,ICM-noSI,0.8,True,0.41517671525630695,0.00886116400033643,8.0,,
1138,1.0,10,ICM-noSI,0.85,True,0.36574021774675525,0.008952594998845598,8.0,,
1138,1.0,10,ICM-noSI,0.9,True,0.3163037212216457,0.008594873999754782,8.0,0.0,-0.31604533760259945
1138,1.0,10,ICM-noSI,0.95,True,0.26720957415118113,0.008868962999258656,8.0,,
1138,1.0,10,ICM-noSI,1.0,True,0.21825366653982317,0.009034859000166762,8.0,,
1138,1.0,10,ICM,0.7,True,0.515534911015071,0.00843794499996875,8.0,,
1138,1.0,10,ICM,0.75,True,0.46579523437435194,0.008507524000378908,8.0,,
1138,1.0,10,ICM,0.8,True,0.4160555575652049,0.008323175999976229,8.0,,
1138,1.0,10,ICM,0.85,True,0.3663158819491461,0.00836777900076413,8.0,,
1138,1.0,10,ICM,0.9,True,0.31657620519781327,0.00870335299987346,8.0,0.0,-0.3215436351076538
1138,1.0,10,ICM,0.95,True,0.26683653472626806,0.008877264001057483,8.0,,
1138,1.0,10,ICM,1.0,True,0.21709688490044488,0.009682383999461308,8.0,,
1155,1.0,10,DCM,0.7,True,0.5195069620865168,0.008576322999942931,8.0,,
1155,1.0,10,DCM,0.75,True,0.46755237687587736,0.00872054899991781,8.0,,
1155,1.0,10,DCM,0.8,True,0.41559781026125475,0.00872623599934741,8.0,,
1155,1.0,10,DCM,0.85,True,0.3636432317156831,0.008650534000480548,8.0,,
1155,1.0,10,DCM,0.9,True,0.31168865112888355,0.008433807000983506,8.0,0.0,-0.30152470668277964
1155,1.0,10,DCM,0.95,True,0.26000730715490705,0.008730403000299702,8.0,,
1155,1.0,10,DCM,1.0,True,0.210469071681061,0.00852171500082477,8.0,,
1155,1.0,10,ICM-noSI,0.7,True,0.516065519079623,0.008478849000312039,8.0,,
1155,1.0,10,ICM-noSI,0.75,True,0.46409739331471267,0.008289853998576291,8.0,,
1155,1.0,10,ICM-noSI,0.8,True,0.412129262562404,0.008123982999677537,8.0,,
1155,1.0,10,ICM-noSI,0.85,True,0.3601611389647461,0.008610379001765978,8.0,,
1155,1.0,10,ICM-noSI,0.9,True,0.3081930227826721,0.008463796999421902,8.0,0.0,-0.2986904347735715
1155,1.0,10,ICM-noSI,0.95,True,0.2565833658869264,0.008666768999319174,8.0,,
1155,1.0,10,ICM-noSI,1.0,True,0.20708336090472415,0.008868147000612225,8.0,,
1155,1.0,10,ICM,0.7,True,0.5166416953744495,0.008655374000227312,8.0,,
1155,1.0,10,ICM,0.75,True,0.4665230216153422,0.008629309999378165,8.0,,
1155,1.0,10,ICM,0.8,True,0.4164043591426985,0.008596391000537551,8.0,,
1155,1.0,10,ICM,0.85,True,0.36628569070241324,0.008766753000600147,8.0,,
1155,1.0,10,ICM,0.9,True,0.31616701828520727,0.008389025999349542,8.0,0.0,-0.3030498844918119
1155,1.0,10,ICM,0.95,True,0.2660483677941264,0.008502186999976402,8.0,,
1155,1.0,10,ICM,1.0,True,0.21592973785542158,0.0083918119998998,8.0,,
1172,1.0,10,DCM,0.7,True,0.5231255430404013,0.008418996998443617,8.0,,
1172,1.0,10,DCM,0.75,True,0.4729486086577088,0.008371940000870381,8.0,,
1172,1.0,10,DCM,0.8,True,0.4227716723805758,0.008394553999096388,8.0,,
1172,1.0,10,DCM,0.85,True,0.37259474940431947,0.008676027000547037,8.0,,
1172,1.0,10,DCM,0.9,True,0.3224178154672599,0.008412545999817667,8.0,0.0,-0.33020426002493
1172,1.0,10,DCM,0.95,True,0.2722408774764134,0.008708069999556756,8.0,,
1172,1.0,10,DCM,1.0,True,0.22213682306259397,0.009255370001483243,8.0,,
1172,1.0,10,ICM-noSI,0.7,True,0.5242014505427461,0.00836009700105933,8.0,,
1172,1.0,10,ICM-noSI,0.75,True,0.47410290483256334,0.00880744399910327,8.0,,
1172,1.0,10,ICM-noSI,0.8,True,0.42400435549457544,0.008676192999701016,8.0,,
1172,1.0,10,ICM-noSI,0.85,True,0.37390581690286173,0.008780049000051804,8.0,,
1172,1.0,10,ICM-noSI,0.9,True,0.3238072665577565,0.008811900999717182,8.0,0.0,-0.3325449176800377
1172,1.0,10,ICM-noSI,0.95,True,0.27370871581661543,0.00862405900079466,8.0,,
1172,1.0,10,ICM-noSI,1.0,True,0.22363128365090934,0.008473494999634568,8.0,,
1172,1.0,10,ICM,0.7,True,0.5208941964645984,0.008366211999600637,8.0,,
1172,1.0,10,ICM,0.75,True,0.4707843986347963,0.00843125599931227,8.0,,
1172,1.0,10,ICM,0.8,True,0.42067460010272734,0.008313701999213663,8.0,,
1172,1.0,10,ICM,0.85,True,0.37056479439174245,0.008131566999509232,8.0,,
1172,1.0,10,ICM,0.9,True,0.32045500222282425,0.008676965999256936,8.0,0.0,-0.31935438552380147
1172,1.0,10,ICM,0.95,True,0.27034520157657493,0.008565985999666736,8.0,,
1172,1.0,10,ICM,1.0,True,0.22023540555939253,0.008622143999673426,8.0,,
1189,1.0,10,DCM,0.7,True,0.5558271672664729,0.009038468000653666,8.0,,
1189,1.0,10,DCM,0.75,True,0.5063882544975769,0.008847185001286562,8.0,,
1189,1.0,10,DCM,0.8,True,0.45694934171730195,0.00895621800009394,8.0,,
1189,1.0,10,DCM,0.85,True,0.4075104293257019,0.008663978000186034,8.0,,
1189,1.0,10,DCM,0.9,True,0.35807151395593256,0.008589130999098415,8.0,0.0,-0.29621206476809625
1189,1.0,10,DCM,0.95,True,0.3086325965055885,0.00844015899929218,8.0,,
1189,1.0,10,DCM,1.0,True,0.25934890857445236,0.008607761999883223,8.0,,
1189,1.0,10,ICM-noSI,0.7,True,0.5501333443972847,0.008862971000780817,8.0,,
1189,1.0,10,ICM-noSI,0.75,True,0.5008995492948777,0.008542688001398346,8.0,,
1189,1.0,10,ICM-noSI,0.8,True,0.45166575395096975,0.008867857000950607,8.0,,
1189,1.0,10,ICM-noSI,0.85,True,0.40243195415578936,0.008631830000012997,8.0,,
1189,1.0,10,ICM-noSI,0.9,True,0.35319816836815215,0.009434794001208502,8.0,0.0,-0.30176367523614267
1189,1.0,10,ICM-noSI,0.95,True,0.3039643741412571,0.008993538998765871,8.0,,
1189,1.0,10,ICM-noSI,1.0,True,0.2548710706762724,0.008701299000676954,8.0,,
1189,1.0,10,ICM,0.7,True,0.5176609440029737,0.008683874999405816,8.0,,
1189,1.0,10,ICM,0.75,True,0.4676049289008677,0.008586612000726745,8.0,,
1189,1.0,10,ICM,0.8,True,0.41754891612638223,0.008582314001614577,8.0,,
1189,1.0,10,ICM,0.85,True,0.36749290240148175,0.008783551000306034,8.0,,
1189,1.0,10,ICM,0.9,True,0.3174368979547565,0.008584851999330567,8.0,0.0,-0.30801983149764556
1189,1.0,10,ICM,0.95,True,0.2673808828022453,0.008732746000532643,8.0,,
1189,1.0,10,ICM,1.0,True,0.21732487059513936,0.00894449000043096,8.0,,
1206,1.0,10,DCM,0.7,True,0.5239477615443404,0.008974258998932783,8.0,,
1206,1.0,10,DCM,0.75,True,0.47324908658359166,0.009794036001039785,8.0,,
1206,1.0,10,DCM,0.8,True,0.4225504116439191,0.0106102589998045,8.0,,
1206,1.0,10,DCM,0.85,True,0.3718517364566878,0.01221931100008078,8.0,,
1206,1.0,10,DCM,0.9,True,0.3211530610580069,0.011769705999540747,8.0,0.0,-0.3121562966233097
1206,1.0,10,DCM,0.95,True,0.2705877038889279,0.01082658899940725,8.0,,
1206,1.0,10,DCM,1.0,True,0.2213824962085728,0.01079740800014406,8.0,,
1206,1.0,10,ICM-noSI,0.7,True,0.5204686243522573,0.00863886899969657,8.0,,
1206,1.0,10,ICM-noSI,0.75,True,0.4697852039756788,0.00849760100027197,8.0,,
1206,1.0,10,ICM-noSI,0.8,True,0.41910176997221965,0.00871195100080513,8.0,,
1206,1.0,10,ICM-noSI,0.85,True,0.3684183345499507,0.008647377999295713,8.0,,
1206,1.0,10,ICM-noSI,0.9,True,0.31773490014712613,0.008554306999940309,8.0,0.0,-0.31299690610207564
1206,1.0,10,ICM-noSI,0.95,True,0.2671107228735442,0.008389990000068792,8.0,,
1206,1.0,10,ICM-noSI,1.0,True,0.21784800194099208,0.008208645000195247,8.0,,
1206,1.0,10,ICM,0.7,True,0.5197418539424128,0.008297009999296279,8.0,,
1206,1.0,10,ICM,0.75,True,0.4696714748835757,0.008060248999754549,8.0,,
1206,1.0,10,ICM,0.8,True,0.4196010961931509,0.008252998000898515,8.0,,
1206,1.0,10,ICM,0.85,True,0.36953071811131927,0.008242582000093535,8.0,,
1206,1.0,10,ICM,0.9,True,0.3194603345611654,0.008536044000720722,8.0,0.0,-0.32969583583494055
1206,1.0,10,ICM,0.95,True,0.26938994821260187,0.008445706000202335,8.0,,
1206,1.0,10,ICM,1.0,True,0.21931963841076355,0.008262250999905518,8.0,,
1223,1.0,10,DCM,0.7,True,0.5088724265647451,0.008598749000157113,8.0,,
1223,1.0,10,DCM,0.75,True,0.45998584450793517,0.00839096199888445,8.0,,
1223,1.0,10,DCM,0.8,True,0.41109926282535847,0.008066677999522653,8.0,,
1223,1.0,10,DCM,0.85,True,0.3622126812783903,0.00834018099885725,8.0,,
1223,1.0,10,DCM,0.9,True,0.3133260976017125,0.008593391001340933,8.0,0.0,-0.3213193066829467
1223,1.0,10,DCM,0.95,True,0.264439521067962,0.008514273999026045,8.0,,
1223,1.0,10,DCM,1.0,True,0.21555293962914465,0.008652040998640587,8.0,,
1223,1.0,10,ICM-noSI,0.7,True,0.5086794539005274,0.008123982999677537,8.0,,
1223,1.0,10,ICM-noSI,0.75,True,0.4598012258654554,0.008316555000419612,8.0,,
1223,1.0,10,ICM-noSI,0.8,True,0.4109229982406482,0.008314480999615625,8.0,,
1223,1.0,10,ICM-noSI,0.85,True,0.36204477073050434,0.008560473999750684,8.0,,
1223,1.0,10,ICM-noSI,0.9,True,0.3131665408916289,0.008837376999508706,8.0,0.0,-0.32118678725987526
1223,1.0,10,ICM-noSI,0.95,True,0.2642883194079179,0.00856940899939218,8.0,,
1223,1.0,10,ICM-noSI,1.0,True,0.21541009217510912,0.0083528249997471,8.0,,
1223,1.0,10,ICM,0.7,True,0.5172292265389026,0.00896388500041212,8.0,,
1223,1.0,10,ICM,0.75,True,0.46736349330021665,0.008649706000142032,8.0,,
1223,1.0,10,ICM,0.8,True,0.41749776005354716,0.008625427000879426,8.0,,
1223,1.0,10,ICM,0.85,True,0.3676320267659913,0.008397777999562095,8.0,,
1223,1.0,10,ICM,0.9,True,0.3177662931615356,0.008689838999998756,8.0,0.0,-0.32596046533997924
1223,1.0,10,ICM,0.95,True,0.2679005585571631,0.008410394999373239,8.0,,
